,time,V1,V2,sineoutput_freq,sineoutput_amplitude,Resistance,Inductance
1755,0.0007977272727272728,4.884666723057026,0.09514518131735253,2200,5,220,0.1
1756,0.0007981818181818182,4.888452060943501,0.10274678632446899,2200,5,220,0.1
1757,0.0007986363636363637,4.884666723057026,0.10654758882802721,2200,5,220,0.1
1758,0.0007990909090909091,4.884666723057026,0.11034839133158544,2200,5,220,0.1
1759,0.0007995454545454546,4.888452060943501,0.11414919383514367,2200,5,220,0.1
1760,0.0008,4.888452060943501,0.1179499963387019,2200,5,220,0.1
1761,0.0008004545454545455,4.888452060943501,0.12175079884226013,2200,5,220,0.1
1762,0.000800909090909091,4.884666723057026,0.12175079884226013,2200,5,220,0.1
1763,0.0008013636363636364,4.877096047284078,0.12935240384937657,2200,5,220,0.1
1764,0.0008018181818181819,4.873310709397603,0.13695400885649303,2200,5,220,0.1
1765,0.0008022727272727273,4.869525371511129,0.14075481136005127,2200,5,220,0.1
1766,0.0008027272727272728,4.869525371511129,0.1445556138636095,2200,5,220,0.1
1767,0.0008031818181818182,4.869525371511129,0.14835641636716773,2200,5,220,0.1
1768,0.0008036363636363637,4.86195469573818,0.14835641636716773,2200,5,220,0.1
1769,0.0008040909090909091,4.858169357851706,0.1559580213742842,2200,5,220,0.1
1770,0.0008045454545454546,4.858169357851706,0.1559580213742842,2200,5,220,0.1
1771,0.000805,4.858169357851706,0.16355962638140065,2200,5,220,0.1
1772,0.0008054545454545455,4.850598682078757,0.16736042888495886,2200,5,220,0.1
1773,0.000805909090909091,4.850598682078757,0.1711612313885171,2200,5,220,0.1
1774,0.0008063636363636363,4.843028006305809,0.17496203389207532,2200,5,220,0.1
1775,0.0008068181818181818,4.843028006305809,0.18256363889919178,2200,5,220,0.1
1776,0.0008072727272727272,4.839242668419334,0.18256363889919178,2200,5,220,0.1
1777,0.0008077272727272727,4.831671992646385,0.18256363889919178,2200,5,220,0.1
1778,0.0008081818181818181,4.827886654759911,0.19396604640986648,2200,5,220,0.1
1779,0.0008086363636363636,4.824101316873437,0.1977668489134247,2200,5,220,0.1
1780,0.000809090909090909,4.816530641100488,0.20536845392054115,2200,5,220,0.1
1781,0.0008095454545454545,4.8127453032140135,0.2091692564240994,2200,5,220,0.1
1782,0.00081,4.8051746274410645,0.21677086143121585,2200,5,220,0.1
1783,0.0008104545454545454,4.8051746274410645,0.2243724664383323,2200,5,220,0.1
1784,0.0008109090909090909,4.7976039516681155,0.2243724664383323,2200,5,220,0.1
1785,0.0008113636363636363,4.793818613781641,0.22817326894189052,2200,5,220,0.1
1786,0.0008118181818181818,4.782462600122218,0.23197407144544877,2200,5,220,0.1
1787,0.0008122727272727272,4.778677262235744,0.23957567645256522,2200,5,220,0.1
1788,0.0008127272727272727,4.771106586462795,0.23957567645256522,2200,5,220,0.1
1789,0.0008131818181818181,4.767321248576321,0.2509780839632399,2200,5,220,0.1
1790,0.0008136363636363636,4.755965234916898,0.2509780839632399,2200,5,220,0.1
1791,0.0008140909090909091,4.752179897030423,0.25477888646679814,2200,5,220,0.1
1792,0.0008145454545454545,4.748394559143949,0.25477888646679814,2200,5,220,0.1
1793,0.000815,4.737038545484526,0.2585796889703563,2200,5,220,0.1
1794,0.0008154545454545454,4.729467869711577,0.26238049147391457,2200,5,220,0.1
1795,0.0008159090909090909,4.718111856052154,0.26998209648103105,2200,5,220,0.1
1796,0.0008163636363636363,4.710541180279206,0.26998209648103105,2200,5,220,0.1
1797,0.0008168181818181818,4.702970504506257,0.27378289898458924,2200,5,220,0.1
1798,0.0008172727272727272,4.695399828733308,0.2775837014881475,2200,5,220,0.1
1799,0.0008177272727272727,4.691614490846834,0.28518530649526397,2200,5,220,0.1
1800,0.0008181818181818182,4.676473139300937,0.28898610899882216,2200,5,220,0.1
1801,0.0008186363636363636,4.668902463527988,0.2927869115023804,2200,5,220,0.1
1802,0.0008190909090909091,4.661331787755039,0.29658771400593864,2200,5,220,0.1
1803,0.0008195454545454545,4.649975774095616,0.3003885165094969,2200,5,220,0.1
1804,0.00082,4.6424050983226675,0.30418931901305507,2200,5,220,0.1
1805,0.0008204545454545454,4.627263746776769,0.30418931901305507,2200,5,220,0.1
1806,0.0008209090909090909,4.615907733117346,0.3079901215166133,2200,5,220,0.1
1807,0.0008213636363636363,4.608337057344398,0.31179092402017156,2200,5,220,0.1
1808,0.0008218181818181818,4.600766381571449,0.3155917265237298,2200,5,220,0.1
1809,0.0008222727272727273,4.5931957057985,0.319392529027288,2200,5,220,0.1
1810,0.0008227272727272727,4.581839692139077,0.32319333153084623,2200,5,220,0.1
1811,0.0008231818181818182,4.570483678479654,0.3307949365379627,2200,5,220,0.1
1812,0.0008236363636363636,4.555342326933757,0.3345957390415209,2200,5,220,0.1
1813,0.0008240909090909091,4.547771651160808,0.3345957390415209,2200,5,220,0.1
1814,0.0008245454545454545,4.54020097538786,0.34599814655219563,2200,5,220,0.1
1815,0.000825,4.528844961728437,0.34599814655219563,2200,5,220,0.1
1816,0.0008254545454545455,4.521274285955488,0.3497989490557538,2200,5,220,0.1
1817,0.0008259090909090909,4.506132934409591,0.3574005540628703,2200,5,220,0.1
1818,0.0008263636363636364,4.4947769207501675,0.36500215906998673,2200,5,220,0.1
1819,0.0008268181818181818,4.4758502313177955,0.3726037640771032,2200,5,220,0.1
1820,0.0008272727272727273,4.464494217658372,0.368802961573545,2200,5,220,0.1
1821,0.0008277272727272727,4.453138203998949,0.3764045665806614,2200,5,220,0.1
1822,0.0008281818181818182,4.445567528226,0.3764045665806614,2200,5,220,0.1
1823,0.0008286363636363636,4.426640838793629,0.38020536908421965,2200,5,220,0.1
1824,0.0008290909090909091,4.41907016302068,0.38020536908421965,2200,5,220,0.1
1825,0.0008295454545454546,4.403928811474783,0.3840061715877779,2200,5,220,0.1
1826,0.00083,4.388787459928885,0.3840061715877779,2200,5,220,0.1
1827,0.0008304545454545455,4.373646108382988,0.38780697409133613,2200,5,220,0.1
1828,0.0008309090909090909,4.366075432610039,0.3916077765948943,2200,5,220,0.1
1829,0.0008313636363636364,4.358504756837091,0.39540857909845256,2200,5,220,0.1
1830,0.0008318181818181818,4.339578067404719,0.40301018410556905,2200,5,220,0.1
1831,0.0008322727272727273,4.3206513779723466,0.40301018410556905,2200,5,220,0.1
1832,0.0008327272727272727,4.313080702199398,0.4144125916162437,2200,5,220,0.1
1833,0.0008331818181818182,4.294154012767026,0.4106117891126855,2200,5,220,0.1
1834,0.0008336363636363637,4.286583336994077,0.4144125916162437,2200,5,220,0.1
1835,0.0008340909090909091,4.263871309675231,0.42201419662336015,2200,5,220,0.1
1836,0.0008345454545454546,4.248729958129334,0.4258149991269184,2200,5,220,0.1
1837,0.000835,4.233588606583437,0.4258149991269184,2200,5,220,0.1
1838,0.0008354545454545455,4.218447255037539,0.43721740663759306,2200,5,220,0.1
1839,0.0008359090909090909,4.203305903491642,0.4410182091411513,2200,5,220,0.1
1840,0.0008363636363636364,4.191949889832219,0.43721740663759306,2200,5,220,0.1
1841,0.0008368181818181818,4.169237862513373,0.43721740663759306,2200,5,220,0.1
1842,0.0008372727272727273,4.1578818488539495,0.4410182091411513,2200,5,220,0.1
1843,0.0008377272727272728,4.142740497308052,0.4410182091411513,2200,5,220,0.1
1844,0.0008381818181818182,4.131384483648629,0.4486198141482678,2200,5,220,0.1
1845,0.0008386363636363637,4.116243132102731,0.452420616651826,2200,5,220,0.1
1846,0.0008390909090909091,4.093531104783885,0.4562214191553842,2200,5,220,0.1
1847,0.0008395454545454546,4.078389753237988,0.4562214191553842,2200,5,220,0.1
